Forward_Primer	Reverse_Primer	Combination_Name	Reference	Amplicon_Length	Round_Type
DENV1_5_LEFT_F	DENV1_5_RIGHT_R	DENV1_5_LEFT_F_DENV1_5_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	395	first
DENV1_5_LEFT_F	DENV2_5_RIGHT_R	DENV1_5_LEFT_F_DENV2_5_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	262	first
DENV1_5_LEFT_F	DENV2_16_RIGHT_R	DENV1_5_LEFT_F_DENV2_16_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	260	first
DENV1_5_LEFT_F	DENV3_5_RIGHT_R	DENV1_5_LEFT_F_DENV3_5_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	321	first
DENV1_5_LEFT_F	DENV2_6_R	DENV1_5_LEFT_F_DENV2_6_R	GCF_000862125.1_ViralProj15306_genomic	364	first
DENV1_5_LEFT_F	Den3-1752_R	DENV1_5_LEFT_F_Den3-1752_R	GCF_000862125.1_ViralProj15306_genomic	454	first
DENV1_5_LEFT_F	DENV1_RN_R2_R	DENV1_5_LEFT_F_DENV1_RN_R2_R	GCF_000862125.1_ViralProj15306_genomic	320	first
DENV1_5_LEFT_F	DENV4_RN_R2_R	DENV1_5_LEFT_F_DENV4_RN_R2_R	GCF_000862125.1_ViralProj15306_genomic	360	first
DENV1_5_LEFT_F	DEN1_CC_1_R	DENV1_5_LEFT_F_DEN1_CC_1_R	GCF_000862125.1_ViralProj15306_genomic	353	first
DENV1_5_LEFT_F	DEN2_CC_1_R	DENV1_5_LEFT_F_DEN2_CC_1_R	GCF_000862125.1_ViralProj15306_genomic	200	first
DENV1_5_LEFT_F	DEN3_CC_1_R	DENV1_5_LEFT_F_DEN3_CC_1_R	GCF_000862125.1_ViralProj15306_genomic	224	first
DENV1_5_LEFT_F	DEN3_CC_2_R	DENV1_5_LEFT_F_DEN3_CC_2_R	GCF_000862125.1_ViralProj15306_genomic	466	first
DENV1_5_LEFT_F	D3R1758_R	DENV1_5_LEFT_F_D3R1758_R	GCF_000862125.1_ViralProj15306_genomic	441	first
DENV1_5_LEFT_F	DENV-2_R	DENV1_5_LEFT_F_DENV-2_R	GCF_000862125.1_ViralProj15306_genomic	213	first
DENV1_5_LEFT_F	DEN-2_R	DENV1_5_LEFT_F_DEN-2_R	GCF_000862125.1_ViralProj15306_genomic	225	first
DENV1_5_LEFT_F	d1E209HAA2_R	DENV1_5_LEFT_F_d1E209HAA2_R	GCF_000862125.1_ViralProj15306_genomic	243	first
DENV1_5_LEFT_F	d1E258GAA2_R	DENV1_5_LEFT_F_d1E258GAA2_R	GCF_000862125.1_ViralProj15306_genomic	390	first
DENV1_5_LEFT_F	FaaCoUFiSPPAPR_4_R	DENV1_5_LEFT_F_FaaCoUFiSPPAPR_4_R	GCF_000862125.1_ViralProj15306_genomic	213	first
DENV1_5_LEFT_F	Env_R	DENV1_5_LEFT_F_Env_R	GCF_000862125.1_ViralProj15306_genomic	417	first
DENV1_5_LEFT_F	DEN-2_C_R	DENV1_5_LEFT_F_DEN-2_C_R	GCF_000862125.1_ViralProj15306_genomic	213	first
DENV1_5_LEFT_F	1537-1557_R	DENV1_5_LEFT_F_1537-1557_R	GCF_000862125.1_ViralProj15306_genomic	260	first
DENV1_5_LEFT_F	DENV1_5_RIGHT_R	DENV1_5_LEFT_F_DENV1_5_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	389	first
DENV1_5_LEFT_F	DENV2_5_RIGHT_R	DENV1_5_LEFT_F_DENV2_5_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	256	first
DENV1_5_LEFT_F	DENV3_5_RIGHT_R	DENV1_5_LEFT_F_DENV3_5_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	315	first
DENV1_5_LEFT_F	DENV2_6_R	DENV1_5_LEFT_F_DENV2_6_R	GCF_000866625.1_ViralProj15598_genomic	358	first
DENV1_5_LEFT_F	Den3-1752_R	DENV1_5_LEFT_F_Den3-1752_R	GCF_000866625.1_ViralProj15598_genomic	448	first
DENV1_5_LEFT_F	DENV4_RN_R2_R	DENV1_5_LEFT_F_DENV4_RN_R2_R	GCF_000866625.1_ViralProj15598_genomic	354	first
DENV1_5_LEFT_F	DNM2_R	DENV1_5_LEFT_F_DNM2_R	GCF_000866625.1_ViralProj15598_genomic	322	first
DENV1_5_LEFT_F	P2_R	DENV1_5_LEFT_F_P2_R	GCF_000866625.1_ViralProj15598_genomic	384	first
DENV1_5_LEFT_F	DEN1_CC_1_R	DENV1_5_LEFT_F_DEN1_CC_1_R	GCF_000866625.1_ViralProj15598_genomic	347	first
DENV1_5_LEFT_F	DEN3_CC_1_R	DENV1_5_LEFT_F_DEN3_CC_1_R	GCF_000866625.1_ViralProj15598_genomic	218	first
DENV1_5_LEFT_F	D3R1758_R	DENV1_5_LEFT_F_D3R1758_R	GCF_000866625.1_ViralProj15598_genomic	435	first
DENV1_5_LEFT_F	DEN-2_R	DENV1_5_LEFT_F_DEN-2_R	GCF_000866625.1_ViralProj15598_genomic	219	first
DENV1_5_LEFT_F	d1E258GAA2_R	DENV1_5_LEFT_F_d1E258GAA2_R	GCF_000866625.1_ViralProj15598_genomic	384	first
DENV1_5_LEFT_F	Env_R	DENV1_5_LEFT_F_Env_R	GCF_000866625.1_ViralProj15598_genomic	411	first
DENV1_5_LEFT_F	1537-1557_R	DENV1_5_LEFT_F_1537-1557_R	GCF_000866625.1_ViralProj15598_genomic	254	first
DENV1_5_LEFT_F	D2_R	DENV1_5_LEFT_F_D2_R	GCF_000871845.1_ViralProj20183_genomic	213	first
DENV1_5_LEFT_F	DENV1_5_RIGHT_R	DENV1_5_LEFT_F_DENV1_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	395	first
DENV1_5_LEFT_F	DENV2_5_RIGHT_R	DENV1_5_LEFT_F_DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	262	first
DENV1_5_LEFT_F	DENV4_12_RIGHT_R	DENV1_5_LEFT_F_DENV4_12_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	435	first
DENV1_5_LEFT_F	DENV2_6_R	DENV1_5_LEFT_F_DENV2_6_R	GCF_000871845.1_ViralProj20183_genomic	364	first
DENV1_5_LEFT_F	DENV4_RN_R2_R	DENV1_5_LEFT_F_DENV4_RN_R2_R	GCF_000871845.1_ViralProj20183_genomic	360	first
DENV1_5_LEFT_F	P1_R	DENV1_5_LEFT_F_P1_R	GCF_000871845.1_ViralProj20183_genomic	210	first
DENV1_5_LEFT_F	DEN1_CC_1_R	DENV1_5_LEFT_F_DEN1_CC_1_R	GCF_000871845.1_ViralProj20183_genomic	353	first
DENV1_5_LEFT_F	DEN2_CC_1_R	DENV1_5_LEFT_F_DEN2_CC_1_R	GCF_000871845.1_ViralProj20183_genomic	200	first
DENV1_5_LEFT_F	DEN3_CC_1_R	DENV1_5_LEFT_F_DEN3_CC_1_R	GCF_000871845.1_ViralProj20183_genomic	224	first
DENV1_5_LEFT_F	DENV-2_R	DENV1_5_LEFT_F_DENV-2_R	GCF_000871845.1_ViralProj20183_genomic	168	first
DENV1_5_LEFT_F	DENV-2_R	DENV1_5_LEFT_F_DENV-2_R	GCF_000871845.1_ViralProj20183_genomic	213	first
DENV1_5_LEFT_F	DEN-2_R	DENV1_5_LEFT_F_DEN-2_R	GCF_000871845.1_ViralProj20183_genomic	225	first
DENV1_5_LEFT_F	d1E209HAA2_R	DENV1_5_LEFT_F_d1E209HAA2_R	GCF_000871845.1_ViralProj20183_genomic	243	first
DENV1_5_LEFT_F	d1E258GAA2_R	DENV1_5_LEFT_F_d1E258GAA2_R	GCF_000871845.1_ViralProj20183_genomic	390	first
DENV1_5_LEFT_F	FaaCoUFiSPPAPR_4_R	DENV1_5_LEFT_F_FaaCoUFiSPPAPR_4_R	GCF_000871845.1_ViralProj20183_genomic	213	first
DENV1_5_LEFT_F	Env_R	DENV1_5_LEFT_F_Env_R	GCF_000871845.1_ViralProj20183_genomic	417	first
DENV1_5_LEFT_F	DEN-2_C_R	DENV1_5_LEFT_F_DEN-2_C_R	GCF_000871845.1_ViralProj20183_genomic	213	first
DENV1_5_LEFT_F	1537-1557_R	DENV1_5_LEFT_F_1537-1557_R	GCF_000871845.1_ViralProj20183_genomic	260	first
DENV1_6_LEFT_F	DENV1_6_RIGHT_R	DENV1_6_LEFT_F_DENV1_6_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	368	first
DENV1_6_LEFT_F	DENV2_6_RIGHT_R	DENV1_6_LEFT_F_DENV2_6_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	231	first
DENV1_6_LEFT_F	DENV2_7_RIGHT_R	DENV1_6_LEFT_F_DENV2_7_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	486	first
DENV1_6_LEFT_F	DENV2_31_RIGHT_R	DENV1_6_LEFT_F_DENV2_31_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	357	first
DENV1_6_LEFT_F	DENV4_4_RIGHT_R	DENV1_6_LEFT_F_DENV4_4_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	309	first
DENV1_6_LEFT_F	DENV4_6_RIGHT_R	DENV1_6_LEFT_F_DENV4_6_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	404	first
DENV1_6_LEFT_F	DENV4_26_RIGHT_R	DENV1_6_LEFT_F_DENV4_26_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	399	first
DENV1_6_LEFT_F	D1_R	DENV1_6_LEFT_F_D1_R	GCF_000862125.1_ViralProj15306_genomic	441	first
DENV1_6_LEFT_F	DENV2_SP4_R	DENV1_6_LEFT_F_DENV2_SP4_R	GCF_000862125.1_ViralProj15306_genomic	376	first
DENV1_6_LEFT_F	DENV1_8_R	DENV1_6_LEFT_F_DENV1_8_R	GCF_000862125.1_ViralProj15306_genomic	351	first
DENV1_6_LEFT_F	DENV2_8_R	DENV1_6_LEFT_F_DENV2_8_R	GCF_000862125.1_ViralProj15306_genomic	477	first
DENV1_6_LEFT_F	RPS29_R	DENV1_6_LEFT_F_RPS29_R	GCF_000862125.1_ViralProj15306_genomic	362	first
DENV1_6_LEFT_F	DENV2_R	DENV1_6_LEFT_F_DENV2_R	GCF_000862125.1_ViralProj15306_genomic	407	first
DENV1_6_LEFT_F	Gsaodv1iiKWF_2_R	DENV1_6_LEFT_F_Gsaodv1iiKWF_2_R	GCF_000862125.1_ViralProj15306_genomic	324	first
DENV1_6_LEFT_F	RSS10_R	DENV1_6_LEFT_F_RSS10_R	GCF_000862125.1_ViralProj15306_genomic	476	first
DENV1_6_LEFT_F	Primer_4_R	DENV1_6_LEFT_F_Primer_4_R	GCF_000862125.1_ViralProj15306_genomic	176	first
DENV1_6_LEFT_F	MsoaiN_2_R	DENV1_6_LEFT_F_MsoaiN_2_R	GCF_000865065.1_ViralProj15599_genomic	362	first
DENV1_6_LEFT_F	DENV2_3_RIGHT_R	DENV1_6_LEFT_F_DENV2_3_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	150	first
DENV1_6_LEFT_F	DENV2_13_RIGHT_R	DENV1_6_LEFT_F_DENV2_13_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	282	first
DENV1_6_LEFT_F	DENV2_14_RIGHT_R	DENV1_6_LEFT_F_DENV2_14_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	442	first
DENV1_6_LEFT_F	DENV4_13_RIGHT_R	DENV1_6_LEFT_F_DENV4_13_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	430	first
DENV1_6_LEFT_F	DENV4_14_R	DENV1_6_LEFT_F_DENV4_14_R	GCF_000865065.1_ViralProj15599_genomic	468	first
DENV1_6_LEFT_F	DENV-3_R	DENV1_6_LEFT_F_DENV-3_R	GCF_000865065.1_ViralProj15599_genomic	498	first
DENV1_6_LEFT_F	DENV1_6_RIGHT_R	DENV1_6_LEFT_F_DENV1_6_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	368	first
DENV1_6_LEFT_F	DENV2_6_RIGHT_R	DENV1_6_LEFT_F_DENV2_6_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	231	first
DENV1_6_LEFT_F	DENV2_7_RIGHT_R	DENV1_6_LEFT_F_DENV2_7_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	486	first
DENV1_6_LEFT_F	DENV2_14_RIGHT_R	DENV1_6_LEFT_F_DENV2_14_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	471	first
DENV1_6_LEFT_F	DENV2_27_RIGHT_R	DENV1_6_LEFT_F_DENV2_27_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	295	first
DENV1_6_LEFT_F	DENV3_6_RIGHT_R	DENV1_6_LEFT_F_DENV3_6_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	307	first
DENV1_6_LEFT_F	D1_R	DENV1_6_LEFT_F_D1_R	GCF_000866625.1_ViralProj15598_genomic	441	first
DENV1_6_LEFT_F	D3_R	DENV1_6_LEFT_F_D3_R	GCF_000866625.1_ViralProj15598_genomic	370	first
DENV1_6_LEFT_F	DENV1_8_R	DENV1_6_LEFT_F_DENV1_8_R	GCF_000866625.1_ViralProj15598_genomic	351	first
DENV1_6_LEFT_F	DENV2_8_R	DENV1_6_LEFT_F_DENV2_8_R	GCF_000866625.1_ViralProj15598_genomic	477	first
DENV1_6_LEFT_F	NS3-1-I_R	DENV1_6_LEFT_F_NS3-1-I_R	GCF_000866625.1_ViralProj15598_genomic	215	first
DENV1_6_LEFT_F	DENV2_R	DENV1_6_LEFT_F_DENV2_R	GCF_000866625.1_ViralProj15598_genomic	407	first
DENV1_6_LEFT_F	DEN4_CC_B_R	DENV1_6_LEFT_F_DEN4_CC_B_R	GCF_000866625.1_ViralProj15598_genomic	478	first
DENV1_6_LEFT_F	D2R2099_R	DENV1_6_LEFT_F_D2R2099_R	GCF_000866625.1_ViralProj15598_genomic	310	first
DENV1_6_LEFT_F	D3R2095_R	DENV1_6_LEFT_F_D3R2095_R	GCF_000866625.1_ViralProj15598_genomic	443	first
DENV1_6_LEFT_F	RSS8_R	DENV1_6_LEFT_F_RSS8_R	GCF_000866625.1_ViralProj15598_genomic	370	first
DENV1_6_LEFT_F	DENV1_5_RIGHT_R	DENV1_6_LEFT_F_DENV1_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	317	first
DENV1_6_LEFT_F	DENV2_5_RIGHT_R	DENV1_6_LEFT_F_DENV2_5_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	184	first
DENV1_6_LEFT_F	DENV2_6_RIGHT_R	DENV1_6_LEFT_F_DENV2_6_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	490	first
DENV1_6_LEFT_F	DENV3_27_RIGHT_R	DENV1_6_LEFT_F_DENV3_27_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	485	first
DENV1_6_LEFT_F	DENV4_12_RIGHT_R	DENV1_6_LEFT_F_DENV4_12_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	357	first
DENV1_6_LEFT_F	DENV4_RN_R2_R	DENV1_6_LEFT_F_DENV4_RN_R2_R	GCF_000871845.1_ViralProj20183_genomic	282	first
DENV1_6_LEFT_F	DEN1_CC_1_R	DENV1_6_LEFT_F_DEN1_CC_1_R	GCF_000871845.1_ViralProj20183_genomic	275	first
DENV1_6_LEFT_F	RSS23_R	DENV1_6_LEFT_F_RSS23_R	GCF_000871845.1_ViralProj20183_genomic	218	first
DENV1_6_LEFT_F	1545-1563_R	DENV1_6_LEFT_F_1545-1563_R	GCF_000871845.1_ViralProj20183_genomic	159	first
DENV1_6_LEFT_F	b1_R	DENV1_6_LEFT_F_b1_R	GCF_000871845.1_ViralProj20183_genomic	445	first
DENV1_6_LEFT_F	Env_R	DENV1_6_LEFT_F_Env_R	GCF_000871845.1_ViralProj20183_genomic	339	first
DENV1_6_LEFT_F	1537-1557_R	DENV1_6_LEFT_F_1537-1557_R	GCF_000871845.1_ViralProj20183_genomic	182	first
DENV1_7_LEFT_F	DENV1_7_RIGHT_R	DENV1_7_LEFT_F_DENV1_7_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	393	first
DENV1_7_LEFT_F	DENV2_7_RIGHT_R	DENV1_7_LEFT_F_DENV2_7_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	214	first
DENV1_7_LEFT_F	DENV2_9_RIGHT_R	DENV1_7_LEFT_F_DENV2_9_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	380	first
DENV1_7_LEFT_F	DENV2_12_RIGHT_R	DENV1_7_LEFT_F_DENV2_12_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	494	first
DENV1_7_LEFT_F	DENV2_20_RIGHT_R	DENV1_7_LEFT_F_DENV2_20_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	268	first
DENV1_7_LEFT_F	DENV3_7_RIGHT_R	DENV1_7_LEFT_F_DENV3_7_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	312	first
DENV1_7_LEFT_F	DU_R	DENV1_7_LEFT_F_DU_R	GCF_000862125.1_ViralProj15306_genomic	255	first
DENV1_7_LEFT_F	D1_R	DENV1_7_LEFT_F_D1_R	GCF_000862125.1_ViralProj15306_genomic	169	first
DENV1_7_LEFT_F	D4_R	DENV1_7_LEFT_F_D4_R	GCF_000862125.1_ViralProj15306_genomic	327	first
DENV1_7_LEFT_F	DENV2_8_R	DENV1_7_LEFT_F_DENV2_8_R	GCF_000862125.1_ViralProj15306_genomic	205	first
DENV1_7_LEFT_F	DENV1_RN_R1_R	DENV1_7_LEFT_F_DENV1_RN_R1_R	GCF_000862125.1_ViralProj15306_genomic	489	first
DENV1_7_LEFT_F	DENV3_RN_R1_R	DENV1_7_LEFT_F_DENV3_RN_R1_R	GCF_000862125.1_ViralProj15306_genomic	456	first
DENV1_7_LEFT_F	DENV3_RN_R2_R	DENV1_7_LEFT_F_DENV3_RN_R2_R	GCF_000862125.1_ViralProj15306_genomic	246	first
DENV1_7_LEFT_F	NS3-1-I_R	DENV1_7_LEFT_F_NS3-1-I_R	GCF_000862125.1_ViralProj15306_genomic	389	first
DENV1_7_LEFT_F	DEN3_CC_B_R	DENV1_7_LEFT_F_DEN3_CC_B_R	GCF_000862125.1_ViralProj15306_genomic	393	first
DENV1_7_LEFT_F	RSS10_R	DENV1_7_LEFT_F_RSS10_R	GCF_000862125.1_ViralProj15306_genomic	204	first
DENV1_7_LEFT_F	D1R2297_R	DENV1_7_LEFT_F_D1R2297_R	GCF_000862125.1_ViralProj15306_genomic	382	first
DENV1_7_LEFT_F	DENV-4_R	DENV1_7_LEFT_F_DENV-4_R	GCF_000862125.1_ViralProj15306_genomic	248	first
DENV1_7_LEFT_F	Pohggtaitpbopwadhf_8_R	DENV1_7_LEFT_F_Pohggtaitpbopwadhf_8_R	GCF_000862125.1_ViralProj15306_genomic	248	first
DENV1_7_LEFT_F	DENEB-I_R	DENV1_7_LEFT_F_DENEB-I_R	GCF_000862125.1_ViralProj15306_genomic	254	first
DENV1_7_LEFT_F	DENV1_16_RIGHT_R	DENV1_7_LEFT_F_DENV1_16_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	474	first
DENV1_7_LEFT_F	DENV1_18_RIGHT_R	DENV1_7_LEFT_F_DENV1_18_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	326	first
DENV1_7_LEFT_F	DENV2_19_RIGHT_R	DENV1_7_LEFT_F_DENV2_19_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	331	first
DENV1_7_LEFT_F	DENV3_17_RIGHT_R	DENV1_7_LEFT_F_DENV3_17_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	185	first
DENV1_7_LEFT_F	DENV4_17_RIGHT_R	DENV1_7_LEFT_F_DENV4_17_RIGHT_R	GCF_000865065.1_ViralProj15599_genomic	326	first
DENV1_7_LEFT_F	D1_R	DENV1_7_LEFT_F_D1_R	GCF_000865065.1_ViralProj15599_genomic	323	first
DENV1_7_LEFT_F	D4_R	DENV1_7_LEFT_F_D4_R	GCF_000865065.1_ViralProj15599_genomic	399	first
DENV1_7_LEFT_F	Den1_R5391_R	DENV1_7_LEFT_F_Den1_R5391_R	GCF_000865065.1_ViralProj15599_genomic	296	first
DENV1_7_LEFT_F	Den2_R5428_R	DENV1_7_LEFT_F_Den2_R5428_R	GCF_000865065.1_ViralProj15599_genomic	329	first
DENV1_7_LEFT_F	Den3_R5517_R	DENV1_7_LEFT_F_Den3_R5517_R	GCF_000865065.1_ViralProj15599_genomic	428	first
DENV1_7_LEFT_F	Den4_R5525_R	DENV1_7_LEFT_F_Den4_R5525_R	GCF_000865065.1_ViralProj15599_genomic	428	first
DENV1_7_LEFT_F	D3R2492_R	DENV1_7_LEFT_F_D3R2492_R	GCF_000865065.1_ViralProj15599_genomic	217	first
DENV1_7_LEFT_F	1_R	DENV1_7_LEFT_F_1_R	GCF_000865065.1_ViralProj15599_genomic	223	first
DENV1_7_LEFT_F	3_R	DENV1_7_LEFT_F_3_R	GCF_000865065.1_ViralProj15599_genomic	222	first
DENV1_7_LEFT_F	DENV1_7_RIGHT_R	DENV1_7_LEFT_F_DENV1_7_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	393	first
DENV1_7_LEFT_F	DENV2_7_RIGHT_R	DENV1_7_LEFT_F_DENV2_7_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	214	first
DENV1_7_LEFT_F	DENV2_14_RIGHT_R	DENV1_7_LEFT_F_DENV2_14_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	199	first
DENV1_7_LEFT_F	DENV3_7_RIGHT_R	DENV1_7_LEFT_F_DENV3_7_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	312	first
DENV1_7_LEFT_F	DENV4_7_RIGHT_R	DENV1_7_LEFT_F_DENV4_7_RIGHT_R	GCF_000866625.1_ViralProj15598_genomic	361	first
DENV1_7_LEFT_F	DU_R	DENV1_7_LEFT_F_DU_R	GCF_000866625.1_ViralProj15598_genomic	255	first
DENV1_7_LEFT_F	D1_R	DENV1_7_LEFT_F_D1_R	GCF_000866625.1_ViralProj15598_genomic	169	first
DENV1_7_LEFT_F	DENV2_8_R	DENV1_7_LEFT_F_DENV2_8_R	GCF_000866625.1_ViralProj15598_genomic	205	first
DENV1_7_LEFT_F	DENV3_RN_R1_R	DENV1_7_LEFT_F_DENV3_RN_R1_R	GCF_000866625.1_ViralProj15598_genomic	456	first
DENV1_7_LEFT_F	DENV3_RN_R2_R	DENV1_7_LEFT_F_DENV3_RN_R2_R	GCF_000866625.1_ViralProj15598_genomic	246	first
DENV1_7_LEFT_F	REV926-947_R	DENV1_7_LEFT_F_REV926-947_R	GCF_000866625.1_ViralProj15598_genomic	270	first
DENV1_7_LEFT_F	DEN3_CC_B_R	DENV1_7_LEFT_F_DEN3_CC_B_R	GCF_000866625.1_ViralProj15598_genomic	393	first
DENV1_7_LEFT_F	DEN4_CC_B_R	DENV1_7_LEFT_F_DEN4_CC_B_R	GCF_000866625.1_ViralProj15598_genomic	206	first
DENV1_7_LEFT_F	D1R2297_R	DENV1_7_LEFT_F_D1R2297_R	GCF_000866625.1_ViralProj15598_genomic	382	first
DENV1_7_LEFT_F	4_R	DENV1_7_LEFT_F_4_R	GCF_000866625.1_ViralProj15598_genomic	231	first
DENV1_7_LEFT_F	DENEB-I_R	DENV1_7_LEFT_F_DENEB-I_R	GCF_000866625.1_ViralProj15598_genomic	254	first
DENV1_7_LEFT_F	2G2P5_R	DENV1_7_LEFT_F_2G2P5_R	GCF_000871845.1_ViralProj20183_genomic	410	first
DENV1_7_LEFT_F	1G4P217_R	DENV1_7_LEFT_F_1G4P217_R	GCF_000871845.1_ViralProj20183_genomic	421	first
DENV1_7_LEFT_F	DENV1_31_RIGHT_R	DENV1_7_LEFT_F_DENV1_31_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	406	first
DENV1_7_LEFT_F	DENV2_33_RIGHT_R	DENV1_7_LEFT_F_DENV2_33_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	445	first
DENV1_7_LEFT_F	DENV3_30_RIGHT_R	DENV1_7_LEFT_F_DENV3_30_RIGHT_R	GCF_000871845.1_ViralProj20183_genomic	397	first
DENV1_7_LEFT_F	D1_R	DENV1_7_LEFT_F_D1_R	GCF_000871845.1_ViralProj20183_genomic	161	first
DENV1_7_LEFT_F	DENV3_28_R	DENV1_7_LEFT_F_DENV3_28_R	GCF_000871845.1_ViralProj20183_genomic	331	first
DENV1_7_LEFT_F	DENV1-NS5_R	DENV1_7_LEFT_F_DENV1-NS5_R	GCF_000871845.1_ViralProj20183_genomic	160	first
DENV1_7_LEFT_F	DEN1_CC_4_R	DENV1_7_LEFT_F_DEN1_CC_4_R	GCF_000871845.1_ViralProj20183_genomic	327	first
DENV1_7_LEFT_F	DENV1-LAB-14R-CC_R	DENV1_7_LEFT_F_DENV1-LAB-14R-CC_R	GCF_000871845.1_ViralProj20183_genomic	187	first
DENV1_7_LEFT_F	DEN1_CC_5_R	DENV1_7_LEFT_F_DEN1_CC_5_R	GCF_000871845.1_ViralProj20183_genomic	472	first
DENV1_7_LEFT_F	DEN2_CC_5_R	DENV1_7_LEFT_F_DEN2_CC_5_R	GCF_000871845.1_ViralProj20183_genomic	417	first
DENV1_7_LEFT_F	DEN3_CC_5_R	DENV1_7_LEFT_F_DEN3_CC_5_R	GCF_000871845.1_ViralProj20183_genomic	477	first
DENV1_7_LEFT_F	FaaCoUFiSPPAPR_2_R	DENV1_7_LEFT_F_FaaCoUFiSPPAPR_2_R	GCF_000871845.1_ViralProj20183_genomic	161	first
DENV1_7_LEFT_F	D1-TS1_R	DENV1_7_LEFT_F_D1-TS1_R	GCF_000871845.1_ViralProj20183_genomic	457	first
DENV1_7_LEFT_F	DEN-1_C_R	DENV1_7_LEFT_F_DEN-1_C_R	GCF_000871845.1_ViralProj20183_genomic	160	first
DENV1_7_LEFT_F	rTS1_R	DENV1_7_LEFT_F_rTS1_R	GCF_000871845.1_ViralProj20183_genomic	456	first
DENV1_7_LEFT_F	DENV_NS5_R	DENV1_7_LEFT_F_DENV_NS5_R	GCF_000871845.1_ViralProj20183_genomic	275	first
DENV1_8_LEFT_F	DENV1_8_RIGHT_R	DENV1_8_LEFT_F_DENV1_8_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	371	first
DENV1_8_LEFT_F	DENV2_12_RIGHT_R	DENV1_8_LEFT_F_DENV2_12_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	165	first
DENV1_8_LEFT_F	DENV3_8_RIGHT_R	DENV1_8_LEFT_F_DENV3_8_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	252	first
DENV1_8_LEFT_F	DENV4_1_RIGHT_R	DENV1_8_LEFT_F_DENV4_1_RIGHT_R	GCF_000862125.1_ViralProj15306_genomic	196	first
DENV1_8_LEFT_F	D4_R	DENV1_8_LEFT_F_D4_R	GCF_000862125.1_ViralProj15306_genomic	176	first
DENV1_8_LEFT_F	Den3-2539_R	DENV1_8_LEFT_F_Den3-2539_R	GCF_000862125.1_ViralProj15306_genomic	266	first
DENV1_8_LEFT_F	DENV1_RN_R1_R	DENV1_8_LEFT_F_DENV1_RN_R1_R	GCF_000862125.1_ViralProj15306_genomic	160	first
DENV1_8_LEFT_F	2402_R	DENV1_8_LEFT_F_2402_R	GCF_000862125.1_ViralProj15306_genomic	257	first
DENV1_8_LEFT_F	Den1_R2520_R	DENV1_8_LEFT_F_Den1_R2520_R	GCF_000862125.1_ViralProj15306_genomic	253	first
