Amplicon_Length	Combination_Name	Forward_Primer	Reference	Reverse_Primer
3	DENV3_21_LEFT_F_DEN1_CC_J_R	DENV3_21_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DEN1_CC_J_R
21	DENV3_21_LEFT_F_DenAs_R	DENV3_21_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DenAs_R
22	DENV3_21_LEFT_F_DenAs_R	DENV3_21_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DenAs_R
43	DENV3_21_LEFT_F_D2-10723_RV_R	DENV3_21_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	D2-10723_RV_R
42	DENV3_21_LEFT_F_Primer_3_R	DENV3_21_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Primer_3_R
3	DENV3_21_LEFT_F_QST-D1L_R	DENV3_21_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	QST-D1L_R
6	DENV3_21_LEFT_F_QST-D4L_R	DENV3_21_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	QST-D4L_R
10	DENV3_21_LEFT_F_DENV.3_P.QRA_R	DENV3_21_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV.3_P.QRA_R
7	DENV3_21_LEFT_F_Pan-DENV_R	DENV3_21_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Pan-DENV_R
37	DENV3_21_LEFT_F_Dengue-2_R	DENV3_21_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Dengue-2_R
21	DENV3_21_LEFT_F_R2_R	DENV3_21_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	R2_R
4	DENV3_21_LEFT_F_Smnfgsodv_6_R	DENV3_21_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Smnfgsodv_6_R
41	DENV3_21_LEFT_F_Den1_R10735_R	DENV3_21_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Den1_R10735_R
10	DENV3_21_LEFT_F_Fragment_B_R	DENV3_21_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Fragment_B_R
6	DENV3_21_LEFT_F_Group_reverse_R	DENV3_21_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Group_reverse_R
72	DENV3_21_LEFT_F_DENV3_20_RIGHT_R	DENV3_21_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_20_RIGHT_R
68	DENV3_21_LEFT_F_DENV2_21_RIGHT_R	DENV3_21_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_21_RIGHT_R
55	DENV3_21_LEFT_F_NS3_Antisense_R	DENV3_21_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	NS3_Antisense_R
20	DENV3_22_LEFT_F_2G2P5_R	DENV3_22_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	2G2P5_R
63	DENV3_22_LEFT_F_DENV4_20_RIGHT_R	DENV3_22_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_20_RIGHT_R
29	DENV3_22_LEFT_F_D2_R	DENV3_22_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	D2_R
65	DENV3_22_LEFT_F_DENV3_21_RIGHT_R	DENV3_22_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_21_RIGHT_R
63	DENV3_22_LEFT_F_NS3-2-O_R	DENV3_22_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	NS3-2-O_R
29	DENV3_22_LEFT_F_FaaCoUFiSPPAPR_4_R	DENV3_22_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	FaaCoUFiSPPAPR_4_R
68	DENV3_22_LEFT_F_DENV4_10_RIGHT_R	DENV3_22_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_10_RIGHT_R
9	DENV3_22_LEFT_F_DENV-4_R	DENV3_22_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV-4_R
94	DENV3_23_LEFT_F_DENV1_23_RIGHT_R	DENV3_23_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_23_RIGHT_R
58	DENV3_23_LEFT_F_DENV3_22_RIGHT_R	DENV3_23_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_22_RIGHT_R
61	DENV3_23_LEFT_F_DENV2_RN_R1_R	DENV3_23_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_RN_R1_R
4	DENV3_23_LEFT_F_DoaSSMfPSaGoDV_6_R	DENV3_23_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DoaSSMfPSaGoDV_6_R
94	DENV3_23_LEFT_F_DENV1_23_RIGHT_R	DENV3_23_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_23_RIGHT_R
58	DENV3_23_LEFT_F_DENV3_22_RIGHT_R	DENV3_23_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_22_RIGHT_R
94	DENV3_23_LEFT_F_DENV1_23_RIGHT_R	DENV3_23_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_23_RIGHT_R
58	DENV3_23_LEFT_F_DENV3_22_RIGHT_R	DENV3_23_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_22_RIGHT_R
8	DENV3_23_LEFT_F_DENV4_21_RIGHT_R	DENV3_23_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_21_RIGHT_R
83	DENV3_23_LEFT_F_DENV2_RN_R2_R	DENV3_23_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_RN_R2_R
93	DENV3_24_LEFT_F_DENV1_24_RIGHT_R	DENV3_24_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_24_RIGHT_R
64	DENV3_24_LEFT_F_DENV3_23_RIGHT_R	DENV3_24_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_23_RIGHT_R
2	DENV3_24_LEFT_F_DENV4_14_RIGHT_R	DENV3_24_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_14_RIGHT_R
93	DENV3_24_LEFT_F_DENV1_24_RIGHT_R	DENV3_24_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_24_RIGHT_R
64	DENV3_24_LEFT_F_DENV3_23_RIGHT_R	DENV3_24_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_23_RIGHT_R
37	DENV3_24_LEFT_F_DEN2_CC_4_R	DENV3_24_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DEN2_CC_4_R
93	DENV3_24_LEFT_F_DENV1_24_RIGHT_R	DENV3_24_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_24_RIGHT_R
64	DENV3_24_LEFT_F_DENV3_23_RIGHT_R	DENV3_24_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_23_RIGHT_R
9	DENV3_24_LEFT_F_DENV-4_R	DENV3_24_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV-4_R
9	DENV3_24_LEFT_F_Pohggtaitpbopwadhf_8_R	DENV3_24_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	Pohggtaitpbopwadhf_8_R
59	DENV3_24_LEFT_F_DEN-1_C_R	DENV3_24_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DEN-1_C_R
64	DENV3_24_LEFT_F_DENV3_23_RIGHT_R	DENV3_24_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_23_RIGHT_R
55	DENV3_24_LEFT_F_DodvRipaposdibutTaas_6_R	DENV3_24_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DodvRipaposdibutTaas_6_R
55	DENV3_24_LEFT_F_Pohggtaitpbopwadhf_6_R	DENV3_24_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Pohggtaitpbopwadhf_6_R
68	DENV3_25_LEFT_F_DENV3_24_RIGHT_R	DENV3_25_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_24_RIGHT_R
92	DENV3_26_LEFT_F_DENV1_26_RIGHT_R	DENV3_26_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_26_RIGHT_R
73	DENV3_26_LEFT_F_DENV3_25_RIGHT_R	DENV3_26_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_25_RIGHT_R
38	DENV3_26_LEFT_F_Den1_R7740_R	DENV3_26_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	Den1_R7740_R
63	DENV3_26_LEFT_F_Den4_R5525_R	DENV3_26_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	Den4_R5525_R
24	DENV3_26_LEFT_F_DENV1_26_RIGHT_R	DENV3_26_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_26_RIGHT_R
12	DENV3_26_LEFT_F_DENV1_28_RIGHT_R	DENV3_26_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_28_RIGHT_R
90	DENV3_26_LEFT_F_DENV4_33_RIGHT_R	DENV3_26_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_33_RIGHT_R
9	DENV3_26_LEFT_F_DENV1_8_R	DENV3_26_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_8_R
83	DENV3_26_LEFT_F_DodvRipaposdibutTaas_2_R	DENV3_26_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DodvRipaposdibutTaas_2_R
43	DENV3_26_LEFT_F_DENV-2_R	DENV3_26_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV-2_R
83	DENV3_26_LEFT_F_Pohggtaitpbopwadhf_2_R	DENV3_26_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Pohggtaitpbopwadhf_2_R
73	DENV3_26_LEFT_F_DENV3_25_RIGHT_R	DENV3_26_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_25_RIGHT_R
16	DENV3_26_LEFT_F_DENV4_11_RIGHT_R	DENV3_26_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_11_RIGHT_R
38	DENV3_26_LEFT_F_Den1_R7740_R	DENV3_26_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	Den1_R7740_R
26	DENV3_26_LEFT_F_DENV2C_R	DENV3_26_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV2C_R
92	DENV3_26_LEFT_F_DENV1_26_RIGHT_R	DENV3_26_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_26_RIGHT_R
73	DENV3_26_LEFT_F_DENV3_25_RIGHT_R	DENV3_26_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_25_RIGHT_R
38	DENV3_26_LEFT_F_Den1_R7740_R	DENV3_26_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Den1_R7740_R
48	DENV3_26_LEFT_F_Den4_R8508_R	DENV3_26_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Den4_R8508_R
79	DENV3_27_LEFT_F_DENV1_27_RIGHT_R	DENV3_27_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_27_RIGHT_R
86	DENV3_27_LEFT_F_DENV3_21_RIGHT_R	DENV3_27_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_21_RIGHT_R
62	DENV3_27_LEFT_F_DENV3_26_RIGHT_R	DENV3_27_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_26_RIGHT_R
8	DENV3_27_LEFT_F_Den2_R8023_R	DENV3_27_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	Den2_R8023_R
28	DENV3_27_LEFT_F_Den3_R8037_R	DENV3_27_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	Den3_R8037_R
7	DENV3_27_LEFT_F_DENV1_22_RIGHT_R	DENV3_27_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_22_RIGHT_R
79	DENV3_27_LEFT_F_DENV1_27_RIGHT_R	DENV3_27_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_27_RIGHT_R
62	DENV3_27_LEFT_F_DENV3_26_RIGHT_R	DENV3_27_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_26_RIGHT_R
87	DENV3_27_LEFT_F_DENV4_26_RIGHT_R	DENV3_27_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_26_RIGHT_R
8	DENV3_27_LEFT_F_Den2_R8023_R	DENV3_27_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Den2_R8023_R
79	DENV3_27_LEFT_F_DENV1_27_RIGHT_R	DENV3_27_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_27_RIGHT_R
62	DENV3_27_LEFT_F_DENV3_26_RIGHT_R	DENV3_27_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_26_RIGHT_R
48	DENV3_27_LEFT_F_GRP78_R	DENV3_27_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	GRP78_R
8	DENV3_27_LEFT_F_Den2_R8023_R	DENV3_27_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	Den2_R8023_R
28	DENV3_27_LEFT_F_Den3_R8037_R	DENV3_27_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	Den3_R8037_R
3	DENV3_27_LEFT_F_DENV3_1_RIGHT_R	DENV3_27_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_1_RIGHT_R
8	DENV3_27_LEFT_F_Den2_R8023_R	DENV3_27_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Den2_R8023_R
28	DENV3_27_LEFT_F_Den3_R8037_R	DENV3_27_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Den3_R8037_R
72	DENV3_28_LEFT_F_1G1P1_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	1G1P1_R
75	DENV3_28_LEFT_F_1G1P1_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	1G1P1_R
94	DENV3_28_LEFT_F_DENV3_35_RIGHT_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_35_RIGHT_R
32	DENV3_28_LEFT_F_DENV4_35_RIGHT_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_35_RIGHT_R
53	DENV3_28_LEFT_F_D3_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	D3_R
58	DENV3_28_LEFT_F_DENV2_36_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_36_R
80	DENV3_28_LEFT_F_DENV-3′-UTR_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV-3′-UTR_R
29	DENV3_28_LEFT_F_D-R3_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	D-R3_R
71	DENV3_28_LEFT_F_DENV_R1-3_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV_R1-3_R
71	DENV3_28_LEFT_F_DENV_R4_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV_R4_R
89	DENV3_28_LEFT_F_DV.L2_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DV.L2_R
26	DENV3_28_LEFT_F_Den_R2_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	Den_R2_R
50	DENV3_28_LEFT_F_Den_R2_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	Den_R2_R
51	DENV3_28_LEFT_F_DEN_RP2_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DEN_RP2_R
89	DENV3_28_LEFT_F_DenAs_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DenAs_R
90	DENV3_28_LEFT_F_DenAs_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DenAs_R
14	DENV3_28_LEFT_F_QSP-D4L_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	QSP-D4L_R
71	DENV3_28_LEFT_F_QST-D1L_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	QST-D1L_R
32	DENV3_28_LEFT_F_QST-D3L_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	QST-D3L_R
74	DENV3_28_LEFT_F_QST-D4L_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	QST-D4L_R
78	DENV3_28_LEFT_F_DENV.3_P.QRA_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV.3_P.QRA_R
91	DENV3_28_LEFT_F_DortPfdaqoDV_2_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DortPfdaqoDV_2_R
75	DENV3_28_LEFT_F_Pan-DENV_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	Pan-DENV_R
89	DENV3_28_LEFT_F_R2_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	R2_R
48	DENV3_28_LEFT_F_D1–4_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	D1–4_R
72	DENV3_28_LEFT_F_Smnfgsodv_6_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	Smnfgsodv_6_R
89	DENV3_28_LEFT_F_DV.L1_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DV.L1_R
78	DENV3_28_LEFT_F_Fragment_B_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	Fragment_B_R
33	DENV3_28_LEFT_F_QSP-D2L_R	DENV3_28_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	QSP-D2L_R
70	DENV3_28_LEFT_F_1G1P1_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	1G1P1_R
73	DENV3_28_LEFT_F_1G1P1_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	1G1P1_R
81	DENV3_28_LEFT_F_DENV1_31_RIGHT_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_31_RIGHT_R
92	DENV3_28_LEFT_F_DENV3_35_RIGHT_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_35_RIGHT_R
30	DENV3_28_LEFT_F_DENV4_35_RIGHT_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_35_RIGHT_R
56	DENV3_28_LEFT_F_DENV2_36_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_36_R
78	DENV3_28_LEFT_F_DENV-3′-UTR_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV-3′-UTR_R
27	DENV3_28_LEFT_F_D-R3_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	D-R3_R
46	DENV3_28_LEFT_F_GAPDH_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	GAPDH_R
69	DENV3_28_LEFT_F_DENV_R1-3_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV_R1-3_R
69	DENV3_28_LEFT_F_DENV_R4_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV_R4_R
87	DENV3_28_LEFT_F_DV.L2_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DV.L2_R
24	DENV3_28_LEFT_F_Den_R2_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Den_R2_R
48	DENV3_28_LEFT_F_Den_R2_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Den_R2_R
49	DENV3_28_LEFT_F_DEN_RP2_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DEN_RP2_R
87	DENV3_28_LEFT_F_DenAs_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DenAs_R
88	DENV3_28_LEFT_F_DenAs_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DenAs_R
12	DENV3_28_LEFT_F_QSP-D4L_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	QSP-D4L_R
69	DENV3_28_LEFT_F_QST-D1L_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	QST-D1L_R
30	DENV3_28_LEFT_F_QST-D3L_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	QST-D3L_R
72	DENV3_28_LEFT_F_QST-D4L_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	QST-D4L_R
76	DENV3_28_LEFT_F_DENV.3_P.QRA_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV.3_P.QRA_R
89	DENV3_28_LEFT_F_DortPfdaqoDV_2_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DortPfdaqoDV_2_R
73	DENV3_28_LEFT_F_Pan-DENV_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Pan-DENV_R
87	DENV3_28_LEFT_F_R2_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	R2_R
46	DENV3_28_LEFT_F_D1–4_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	D1–4_R
70	DENV3_28_LEFT_F_Smnfgsodv_6_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Smnfgsodv_6_R
87	DENV3_28_LEFT_F_DV.L1_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DV.L1_R
76	DENV3_28_LEFT_F_Fragment_B_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Fragment_B_R
31	DENV3_28_LEFT_F_QSP-D2L_R	DENV3_28_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	QSP-D2L_R
61	DENV3_28_LEFT_F_DENV1_4_RIGHT_R	DENV3_28_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_4_RIGHT_R
75	DENV3_28_LEFT_F_DENV1_28_RIGHT_R	DENV3_28_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_28_RIGHT_R
63	DENV3_28_LEFT_F_DENV3_27_RIGHT_R	DENV3_28_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_27_RIGHT_R
21	DENV3_28_LEFT_F_DENV4_5_RIGHT_R	DENV3_28_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_5_RIGHT_R
71	DENV3_28_LEFT_F_1G1P1_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	1G1P1_R
74	DENV3_28_LEFT_F_1G1P1_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	1G1P1_R
93	DENV3_28_LEFT_F_DENV3_35_RIGHT_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_35_RIGHT_R
31	DENV3_28_LEFT_F_DENV4_35_RIGHT_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_35_RIGHT_R
52	DENV3_28_LEFT_F_D3_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	D3_R
57	DENV3_28_LEFT_F_DENV2_36_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_36_R
79	DENV3_28_LEFT_F_DENV-3′-UTR_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV-3′-UTR_R
28	DENV3_28_LEFT_F_D-R3_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	D-R3_R
70	DENV3_28_LEFT_F_DENV_R1-3_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV_R1-3_R
70	DENV3_28_LEFT_F_DENV_R4_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV_R4_R
25	DENV3_28_LEFT_F_Den_R2_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Den_R2_R
49	DENV3_28_LEFT_F_Den_R2_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Den_R2_R
50	DENV3_28_LEFT_F_DEN_RP2_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DEN_RP2_R
88	DENV3_28_LEFT_F_DenAs_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DenAs_R
89	DENV3_28_LEFT_F_DenAs_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DenAs_R
13	DENV3_28_LEFT_F_QSP-D4L_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	QSP-D4L_R
70	DENV3_28_LEFT_F_QST-D1L_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	QST-D1L_R
31	DENV3_28_LEFT_F_QST-D3L_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	QST-D3L_R
73	DENV3_28_LEFT_F_QST-D4L_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	QST-D4L_R
77	DENV3_28_LEFT_F_DENV.3_P.QRA_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV.3_P.QRA_R
90	DENV3_28_LEFT_F_DortPfdaqoDV_2_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DortPfdaqoDV_2_R
74	DENV3_28_LEFT_F_Pan-DENV_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Pan-DENV_R
88	DENV3_28_LEFT_F_R2_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	R2_R
47	DENV3_28_LEFT_F_D1–4_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	D1–4_R
71	DENV3_28_LEFT_F_Smnfgsodv_6_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Smnfgsodv_6_R
88	DENV3_28_LEFT_F_DV.L1_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DV.L1_R
77	DENV3_28_LEFT_F_Fragment_B_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Fragment_B_R
32	DENV3_28_LEFT_F_QSP-D2L_R	DENV3_28_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	QSP-D2L_R
72	DENV3_29_LEFT_F_DENV1_29_RIGHT_R	DENV3_29_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_29_RIGHT_R
67	DENV3_29_LEFT_F_DENV3_28_RIGHT_R	DENV3_29_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_28_RIGHT_R
79	DENV3_29_LEFT_F_DENV4_28_RIGHT_R	DENV3_29_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_28_RIGHT_R
61	DENV3_29_LEFT_F_P4_R	DENV3_29_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	P4_R
72	DENV3_29_LEFT_F_DEN-1-reverse_R	DENV3_29_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DEN-1-reverse_R
72	DENV3_29_LEFT_F_DENV1_29_RIGHT_R	DENV3_29_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_29_RIGHT_R
79	DENV3_29_LEFT_F_DENV4_28_RIGHT_R	DENV3_29_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_28_RIGHT_R
